FOV_row,FOV_col,count
0,0,10895
1,0,10659
2,0,10762
3,0,10870
4,0,10934
5,0,11214
6,0,10693
7,0,11032
8,0,11005
9,0,11013
10,0,11236
11,0,11110
12,0,10916
13,0,10803
14,0,10801
15,0,10918
16,0,10830
17,0,10962
18,0,11247
19,0,11597
20,0,10951
21,0,11090
22,0,8288
0,1,11445
1,1,11056
2,1,11006
3,1,10717
4,1,10862
5,1,10966
6,1,10741
7,1,11021
8,1,10872
9,1,10907
10,1,10981
11,1,11128
12,1,10648
13,1,10669
14,1,10788
15,1,10904
16,1,10945
17,1,10957
18,1,11375
19,1,11331
20,1,10929
21,1,11083
22,1,8455
0,2,11752
1,2,11067
2,2,10964
3,2,10929
4,2,10838
5,2,10880
6,2,10729
7,2,10849
8,2,10797
9,2,10819
10,2,10825
11,2,11194
12,2,10517
13,2,10693
14,2,10507
15,2,10737
16,2,10692
17,2,10695
18,2,11135
19,2,11592
20,2,11213
21,2,11079
22,2,8367
0,3,11675
1,3,10971
2,3,11009
3,3,10649
4,3,10658
5,3,10687
6,3,10666
7,3,10781
8,3,10754
9,3,10634
10,3,10704
11,3,11046
12,3,10410
13,3,10574
14,3,10728
15,3,10500
16,3,10449
17,3,10427
18,3,10818
19,3,11471
20,3,11038
21,3,10998
22,3,8340
0,4,11654
1,4,11004
2,4,10835
3,4,10669
4,4,10593
5,4,10698
6,4,10688
7,4,10825
8,4,10630
9,4,10561
10,4,10714
11,4,10879
12,4,10539
13,4,10669
14,4,10508
15,4,10431
16,4,10634
17,4,10451
18,4,10627
19,4,11384
20,4,10938
21,4,11057
22,4,8285
0,5,11306
1,5,10890
2,5,10734
3,5,10580
4,5,10598
5,5,10485
6,5,10366
7,5,10760
8,5,10449
9,5,10556
10,5,10637
11,5,10717
12,5,10864
13,5,10853
14,5,10756
15,5,10490
16,5,10771
17,5,10677
18,5,11095
19,5,11687
20,5,10984
21,5,11190
22,5,8500
0,6,11720
1,6,10923
2,6,10789
3,6,10567
4,6,10460
5,6,10433
6,6,10199
7,6,10670
8,6,10406
9,6,10406
10,6,10602
11,6,10770
12,6,11055
13,6,11124
14,6,10696
15,6,10906
16,6,10528
17,6,10661
18,6,11014
19,6,11263
20,6,10872
21,6,11378
22,6,8312
0,7,11443
1,7,10732
2,7,10639
3,7,10496
4,7,10373
5,7,10172
6,7,10075
7,7,10606
8,7,10250
9,7,10204
10,7,10225
11,7,10600
12,7,11272
13,7,10850
14,7,10212
15,7,10243
16,7,9941
17,7,9893
18,7,10124
19,7,10134
20,7,9731
21,7,11197
22,7,8285
0,8,11436
1,8,10907
2,8,10752
3,8,10482
4,8,10416
5,8,10134
6,8,10232
7,8,10362
8,8,10022
9,8,10282
10,8,10359
11,8,10968
12,8,11328
13,8,11199
14,8,11125
15,8,11013
16,8,10476
17,8,10551
18,8,11007
19,8,11000
20,8,11339
21,8,12621
22,8,9698
0,9,11443
1,9,10913
2,9,10648
3,9,10393
4,9,10317
5,9,9961
6,9,9979
7,9,10113
8,9,9878
9,9,9969
10,9,10467
11,9,10832
12,9,11304
13,9,10694
14,9,10941
15,9,10748
16,9,10279
17,9,10252
18,9,10703
19,9,10376
20,9,10422
21,9,11050
22,9,8243
0,10,11489
1,10,10915
2,10,10439
3,10,10206
4,10,10116
5,10,9714
6,10,9919
7,10,10047
8,10,9985
9,10,10497
10,10,11060
11,10,10953
12,10,11365
13,10,10770
14,10,10871
15,10,11042
16,10,10539
17,10,10463
18,10,10878
19,10,10574
20,10,10236
21,10,11071
22,10,8196
0,11,11394
1,11,10904
2,11,10621
3,11,10206
4,11,10161
5,11,9530
6,11,9808
7,11,9945
8,11,9963
9,11,10762
10,11,11452
11,11,11159
12,11,11499
13,11,11033
14,11,11027
15,11,11103
16,11,10508
17,11,10812
18,11,11121
19,11,10767
20,11,10360
21,11,11242
22,11,8463
0,12,11350
1,12,10706
2,12,10349
3,12,10000
4,12,10018
5,12,9443
6,12,9431
7,12,9854
8,12,9696
9,12,10732
10,12,11176
11,12,10958
12,12,11457
13,12,11199
14,12,11241
15,12,11039
16,12,10607
17,12,11037
18,12,11300
19,12,10733
20,12,10570
21,12,11182
22,12,8322
0,13,11274
1,13,10688
2,13,10229
3,13,9954
4,13,9877
5,13,9475
6,13,9533
7,13,10021
8,13,9393
9,13,11310
10,13,11208
11,13,11367
12,13,11755
13,13,11350
14,13,11468
15,13,11269
16,13,10892
17,13,11368
18,13,11713
19,13,10942
20,13,10432
21,13,11192
22,13,8092
0,14,11213
1,14,10638
2,14,10011
3,14,9870
4,14,9797
5,14,9301
6,14,9679
7,14,10038
8,14,9399
9,14,11456
10,14,10955
11,14,11066
12,14,11426
13,14,11031
14,14,11402
15,14,11532
16,14,11287
17,14,11697
18,14,11804
19,14,11211
20,14,10615
21,14,11505
22,14,8228
0,15,10905
1,15,10423
2,15,10167
3,15,9672
4,15,9653
5,15,9050
6,15,9906
7,15,9420
8,15,10268
9,15,11041
10,15,10469
11,15,10620
12,15,11146
13,15,10878
14,15,10975
15,15,11439
16,15,11292
17,15,11857
18,15,11921
19,15,11309
20,15,10857
21,15,11632
22,15,8019
0,16,10833
1,16,10331
2,16,10280
3,16,9380
4,16,9706
5,16,9114
6,16,10535
7,16,8685
8,16,10454
9,16,10518
10,16,10601
11,16,10878
12,16,10655
13,16,10306
14,16,10506
15,16,10994
16,16,11220
17,16,12034
18,16,11906
19,16,11564
20,16,11307
21,16,11668
22,16,8290
0,17,10721
1,17,10386
2,17,9994
3,17,9653
4,17,9517
5,17,9356
6,17,9200
7,17,9896
8,17,10423
9,17,10663
10,17,10662
11,17,10243
12,17,9795
13,17,9950
14,17,10313
15,17,10628
16,17,10930
17,17,12132
18,17,12306
19,17,12119
20,17,11792
21,17,11844
22,17,8430
0,18,10673
1,18,10156
2,18,9763
3,18,9414
4,18,9395
5,18,9266
6,18,9503
7,18,10069
8,18,10093
9,18,10225
10,18,10181
11,18,9485
12,18,10440
13,18,11059
14,18,11308
15,18,11719
16,18,11102
17,18,11896
18,18,12414
19,18,12182
20,18,11658
21,18,11909
22,18,8481
0,19,10633
1,19,10377
2,19,9835
3,19,9388
4,19,9746
5,19,9748
6,19,9699
7,19,10097
8,19,10045
9,19,10001
10,19,9522
11,19,11500
12,19,11712
13,19,11711
14,19,11700
15,19,11996
16,19,11818
17,19,12021
18,19,12136
19,19,12299
20,19,11848
21,19,11724
22,19,10039
0,20,10431
1,20,10299
2,20,9710
3,20,9162
4,20,10053
5,20,9395
6,20,9775
7,20,9942
8,20,9984
9,20,10399
10,20,10708
11,20,10394
12,20,10410
13,20,10791
14,20,11058
15,20,11731
16,20,11972
17,20,13068
18,20,12176
19,20,12686
20,20,11832
21,20,12262
22,20,10462
0,21,10306
1,21,10153
2,21,9715
3,21,9355
4,21,9691
5,21,9521
6,21,9910
7,21,10190
8,21,9872
9,21,10501
10,21,10208
11,21,10244
12,21,10250
13,21,10931
14,21,10983
15,21,11925
16,21,11347
17,21,13065
18,21,12490
19,21,12858
20,21,12223
21,21,12224
22,21,11143
0,22,9364
1,22,8854
2,22,9552
3,22,9600
4,22,9495
5,22,9794
6,22,10282
7,22,10087
8,22,10526
9,22,10645
10,22,10198
11,22,10429
12,22,10569
13,22,10434
14,22,10287
15,22,10589
16,22,11291
17,22,12287
18,22,12600
19,22,12196
20,22,12167
21,22,12306
22,22,11964
