FOV_row,FOV_col,count
22,22,7020
21,22,8426
20,22,7296
19,22,7727
18,22,7050
17,22,7945
16,22,6828
15,22,7470
14,22,8365
13,22,8191
12,22,7852
11,22,8200
10,22,8483
9,22,8513
8,22,7729
7,22,6828
6,22,7438
5,22,6722
4,22,6964
3,22,6591
2,22,6931
1,22,7208
0,22,9213
22,21,7273
21,21,8286
20,21,7017
19,21,7015
18,21,6840
17,21,7326
16,21,7623
15,21,7880
14,21,8002
13,21,7725
12,21,7653
11,21,7997
10,21,8282
9,21,7676
8,21,7757
7,21,6985
6,21,7384
5,21,6881
4,21,7035
3,21,6855
2,21,6924
1,21,7249
0,21,9504
22,20,7232
21,20,7963
20,20,7137
19,20,6818
18,20,6676
17,20,6350
16,20,6349
15,20,6187
14,20,6205
13,20,6680
12,20,7347
11,20,7645
10,20,7581
9,20,7288
8,20,7387
7,20,6726
6,20,7124
5,20,6801
4,20,7377
3,20,7089
2,20,6849
1,20,7291
0,20,9360
22,19,7365
21,19,8123
20,19,6979
19,19,6818
18,19,6466
17,19,6250
16,19,5658
15,19,5965
14,19,6261
13,19,6449
12,19,7216
11,19,7687
10,19,7645
9,19,7132
8,19,7330
7,19,6778
6,19,6904
5,19,7004
4,19,7038
3,19,6968
2,19,6908
1,19,7455
0,19,9320
22,18,7300
21,18,8067
20,18,7037
19,18,6724
18,18,6827
17,18,6221
16,18,6106
15,18,6181
14,18,6280
13,18,6403
12,18,7217
11,18,7593
10,18,7638
9,18,7014
8,18,7055
7,18,6790
6,18,6995
5,18,7014
4,18,6971
3,18,7118
2,18,6958
1,18,7579
0,18,9410
22,17,7403
21,17,8210
20,17,7177
19,17,6417
18,17,6729
17,17,6232
16,17,6118
15,17,6354
14,17,6286
13,17,6304
12,17,7268
11,17,7366
10,17,7431
9,17,6690
8,17,6649
7,17,6778
6,17,7008
5,17,6636
4,17,6999
3,17,7187
2,17,6946
1,17,7531
0,17,9157
22,16,7371
21,16,8208
20,16,6986
19,16,6532
18,16,6620
17,16,6209
16,16,5964
15,16,6055
14,16,6389
13,16,5994
12,16,7192
11,16,7431
10,16,7334
9,16,7017
8,16,6658
7,16,6839
6,16,6787
5,16,6489
4,16,6962
3,16,7492
2,16,6857
1,16,7790
0,16,9288
22,15,7440
21,15,7898
20,15,6681
19,15,6144
18,15,6302
17,15,6159
16,15,5573
15,15,6476
14,15,6528
13,15,6065
12,15,7143
11,15,7283
10,15,7173
9,15,6818
8,15,6843
7,15,6714
6,15,6725
5,15,6496
4,15,7106
3,15,7279
2,15,6906
1,15,7569
0,15,9225
22,14,7589
21,14,7865
20,14,6678
19,14,6029
18,14,6573
17,14,6211
16,14,5737
15,14,6670
14,14,6593
13,14,6094
12,14,7415
11,14,7240
10,14,7498
9,14,6947
8,14,7125
7,14,6935
6,14,6864
5,14,6499
4,14,7271
3,14,7392
2,14,6977
1,14,7703
0,14,9298
22,13,7404
21,13,7457
20,13,6341
19,13,5758
18,13,6121
17,13,6417
16,13,5939
15,13,6878
14,13,6831
13,13,6132
12,13,7543
11,13,7239
10,13,7504
9,13,7115
8,13,7087
7,13,6998
6,13,6985
5,13,6674
4,13,7332
3,13,7602
2,13,7259
1,13,8074
0,13,9389
22,12,7262
21,12,7211
20,12,6159
19,12,5916
18,12,6084
17,12,5970
16,12,5545
15,12,6719
14,12,6532
13,12,5903
12,12,7540
11,12,7280
10,12,7609
9,12,7135
8,12,7387
7,12,7168
6,12,6948
5,12,6635
4,12,7369
3,12,7541
2,12,7252
1,12,8102
0,12,9455
22,11,7721
21,11,7930
20,11,7154
19,11,6300
18,11,6861
17,11,6442
16,11,6366
15,11,7403
14,11,7120
13,11,6321
12,11,7918
11,11,7332
10,11,7459
9,11,7395
8,11,7532
7,11,7263
6,11,7042
5,11,6893
4,11,7542
3,11,7641
2,11,7276
1,11,8108
0,11,9318
22,10,8062
21,10,8037
20,10,6990
19,10,5987
18,10,6628
17,10,6778
16,10,7034
15,10,7665
14,10,7466
13,10,6513
12,10,7697
11,10,7597
10,10,7386
9,10,7354
8,10,7414
7,10,7367
6,10,7086
5,10,6957
4,10,7604
3,10,7686
2,10,7404
1,10,8186
0,10,9293
22,9,8188
21,9,7374
20,9,7068
19,9,6018
18,9,6600
17,9,6990
16,9,7241
15,9,7602
14,9,7531
13,9,6827
12,9,7546
11,9,7762
10,9,7715
9,9,7450
8,9,7513
7,9,7747
6,9,7137
5,9,7130
4,9,7656
3,9,7767
2,9,7422
1,9,8308
0,9,9423
22,8,8363
21,8,7693
20,8,7300
19,8,6186
18,8,6736
17,8,6975
16,8,7749
15,8,8131
14,8,7921
13,8,7586
12,8,7633
11,8,7723
10,8,7875
9,8,7474
8,8,7325
7,8,7393
6,8,6863
5,8,7033
4,8,7435
3,8,7501
2,8,7347
1,8,8323
0,8,9140
22,7,8401
21,7,7382
20,7,6860
19,7,6294
18,7,6391
17,7,7075
16,7,7858
15,7,8258
14,7,7752
13,7,7663
12,7,7791
11,7,7820
10,7,8071
9,7,7757
8,7,7653
7,7,7531
6,7,7075
5,7,7431
4,7,7537
3,7,7823
2,7,7525
1,7,8252
0,7,9431
22,6,8374
21,6,7379
20,6,6455
19,6,6471
18,6,6884
17,6,7665
16,6,7124
15,6,7923
14,6,7677
13,6,7423
12,6,7591
11,6,7795
10,6,7784
9,6,7650
8,6,7455
7,6,7381
6,6,7075
5,6,7693
4,6,7511
3,6,7875
2,6,7501
1,6,8290
0,6,9432
22,5,7827
21,5,7620
20,5,6672
19,5,6794
18,5,6952
17,5,8245
16,5,7398
15,5,7864
14,5,7698
13,5,7513
12,5,7505
11,5,7865
10,5,8080
9,5,7712
8,5,7611
7,5,7500
6,5,7466
5,5,7662
4,5,7669
3,5,8072
2,5,7666
1,5,8493
0,5,9624
22,4,7863
21,4,7488
20,4,6855
19,4,7075
18,4,7062
17,4,8172
16,4,7129
15,4,7764
14,4,7711
13,4,7342
12,4,7511
11,4,7705
10,4,7886
9,4,7592
8,4,7719
7,4,7227
6,4,7063
5,4,7300
4,4,7617
3,4,8213
2,4,7456
1,4,8212
0,4,9354
22,3,8091
21,3,7759
20,3,7533
19,3,7256
18,3,7307
17,3,8360
16,3,7056
15,3,7609
14,3,7656
13,3,7808
12,3,7012
11,3,7872
10,3,7736
9,3,7474
8,3,7601
7,3,6913
6,3,6819
5,3,7574
4,3,7781
3,3,8105
2,3,7139
1,3,8064
0,3,9692
22,2,8973
21,2,8266
20,2,8049
19,2,7096
18,2,8055
17,2,7979
16,2,7034
15,2,6882
14,2,7065
13,2,7923
12,2,6261
11,2,6936
10,2,6529
9,2,7140
8,2,7001
7,2,6614
6,2,6691
5,2,7890
4,2,7258
3,2,7888
2,2,7143
1,2,8017
0,2,9518
22,1,8598
21,1,8624
20,1,8544
19,1,6861
18,1,8360
17,1,7780
16,1,7700
15,1,7797
14,1,8417
13,1,8831
12,1,6448
11,1,7319
10,1,7243
9,1,7695
8,1,7316
7,1,7096
6,1,7198
5,1,8485
4,1,7519
3,1,7324
2,1,7622
1,1,7143
0,1,8477
22,0,8962
21,0,9214
20,0,8866
19,0,6610
18,0,8069
17,0,7974
16,0,8188
15,0,7715
14,0,8771
13,0,8333
12,0,6810
11,0,7340
10,0,7255
9,0,7147
8,0,8269
7,0,7212
6,0,7425
5,0,7748
4,0,7795
3,0,6109
2,0,6298
1,0,6262
0,0,7979
