FOV_row,FOV_col,count
18,4,6015
17,4,6118
16,4,6384
15,4,7132
14,4,8264
13,4,7583
12,4,7313
11,4,7666
10,4,8141
9,4,8712
8,4,6676
7,4,8443
6,4,8056
5,4,7600
4,4,6721
3,4,6124
2,4,6586
1,4,7081
0,4,4959
23,3,13086
22,3,7447
21,3,7690
20,3,6652
19,3,6622
18,3,6113
17,3,6084
16,3,6152
15,3,6949
14,3,7879
13,3,7168
12,3,7347
11,3,7613
10,3,7879
9,3,8807
8,3,7168
7,3,8225
6,3,7629
5,3,7160
4,3,6906
3,3,6180
2,3,7088
1,3,7759
0,3,4925
23,2,13003
22,2,7015
21,2,7766
20,2,6411
19,2,6330
18,2,6095
17,2,6069
16,2,5990
15,2,6605
14,2,7503
13,2,7027
12,2,6786
11,2,7518
10,2,8014
9,2,8344
8,2,6780
7,2,7945
6,2,7366
5,2,6335
4,2,6839
3,2,6073
2,2,6872
1,2,7817
0,2,4352
23,1,13472
22,1,7315
21,1,8085
20,1,6824
19,1,6490
18,1,6530
17,1,6119
16,1,5968
15,1,6804
14,1,7683
13,1,7063
12,1,6995
11,1,7830
10,1,7810
9,1,8504
8,1,6910
7,1,8331
6,1,7387
5,1,6286
4,1,6962
3,1,6506
2,1,7436
1,1,8117
0,1,3641
23,0,13527
22,0,6543
21,0,8059
20,0,6703
19,0,6366
18,0,6268
17,0,6160
16,0,5915
15,0,6706
14,0,7625
13,0,6863
12,0,6808
11,0,7506
10,0,7672
9,0,8484
8,0,6943
7,0,7979
6,0,7191
5,0,6264
4,0,7251
3,0,6582
2,0,7701
1,0,7746
0,0,4041
