FOV_row,FOV_col,count
22,22,8544
21,22,9429
20,22,8738
19,22,7559
18,22,7255
17,22,7356
16,22,8510
15,22,8196
14,22,6861
13,22,8569
12,22,9043
11,22,8438
10,22,8551
9,22,9313
8,22,8983
7,22,8630
6,22,7547
5,22,7930
4,22,10384
3,22,9498
2,22,8738
1,22,10284
0,22,7071
22,21,8393
21,21,8976
20,21,8639
19,21,7482
18,21,6550
17,21,7269
16,21,7895
15,21,7865
14,21,7065
13,21,8885
12,21,8277
11,21,8543
10,21,8176
9,21,8653
8,21,8626
7,21,7797
6,21,7165
5,21,8361
4,21,8054
3,21,8099
2,21,7968
1,21,10241
0,21,7094
22,20,8691
21,20,8614
20,20,8427
19,20,7587
18,20,6319
17,20,7383
16,20,7859
15,20,7735
14,20,7028
13,20,8663
12,20,8302
11,20,8595
10,20,8195
9,20,8458
8,20,8075
7,20,7780
6,20,8424
5,20,9535
4,20,7908
3,20,8589
2,20,8247
1,20,9891
0,20,6596
22,19,8581
21,19,8409
20,19,8517
19,19,7526
18,19,6280
17,19,7098
16,19,7415
15,19,7588
14,19,6744
13,19,8010
12,19,7949
11,19,8261
10,19,8209
9,19,8265
8,19,8162
7,19,8450
6,19,8278
5,19,8907
4,19,7632
3,19,8811
2,19,8597
1,19,10153
0,19,6504
22,18,8794
21,18,8506
20,18,8410
19,18,7341
18,18,6467
17,18,6680
16,18,7427
15,18,7237
14,18,6965
13,18,8047
12,18,7559
11,18,8234
10,18,8383
9,18,8589
8,18,8213
7,18,8458
6,18,8214
5,18,8916
4,18,8360
3,18,8983
2,18,8480
1,18,10208
0,18,6232
22,17,8998
21,17,8221
20,17,8112
19,17,7495
18,17,6356
17,17,6438
16,17,7291
15,17,6978
14,17,7205
13,17,8157
12,17,7435
11,17,8457
10,17,8276
9,17,8745
8,17,8096
7,17,8346
6,17,8229
5,17,7621
4,17,8951
3,17,8856
2,17,8569
1,17,10257
0,17,6204
22,16,9022
21,16,8353
20,16,8309
19,16,7372
18,16,5853
17,16,6256
16,16,7140
15,16,6764
14,16,7130
13,16,8534
12,16,7631
11,16,8424
10,16,7971
9,16,8439
8,16,7920
7,16,7855
6,16,7443
5,16,8479
4,16,9158
3,16,8688
2,16,8813
1,16,10356
0,16,6150
22,15,9113
21,15,8166
20,15,7998
19,15,6895
18,15,5878
17,15,6079
16,15,7410
15,15,6937
14,15,7380
13,15,8230
12,15,7103
11,15,8610
10,15,7898
9,15,8268
8,15,7782
7,15,7715
6,15,8242
5,15,8687
4,15,9144
3,15,8563
2,15,8746
1,15,10354
0,15,6212
22,14,8928
21,14,8045
20,14,8111
19,14,7122
18,14,5814
17,14,6065
16,14,7325
15,14,7116
14,14,7471
13,14,7553
12,14,6947
11,14,8674
10,14,7761
9,14,8354
8,14,7413
7,14,7896
6,14,8733
5,14,8574
4,14,8663
3,14,8583
2,14,8816
1,14,10193
0,14,6299
22,13,9093
21,13,8193
20,13,8113
19,13,7239
18,13,6055
17,13,6134
16,13,7568
15,13,7181
14,13,7531
13,13,7918
12,13,7108
11,13,8231
10,13,7719
9,13,8275
8,13,8038
7,13,8019
6,13,8776
5,13,8281
4,13,8958
3,13,8956
2,13,8977
1,13,10273
0,13,6252
22,12,8949
21,12,8267
20,12,8069
19,12,7009
18,12,5479
17,12,6497
16,12,7644
15,12,7343
14,12,7587
13,12,7744
12,12,7212
11,12,7881
10,12,8192
9,12,8251
8,12,7998
7,12,7717
6,12,8257
5,12,8122
4,12,8696
3,12,8880
2,12,8724
1,12,10172
0,12,6122
22,11,9176
21,11,8257
20,11,8395
19,11,7240
18,11,5788
17,11,6776
16,11,7762
15,11,7890
14,11,7532
13,11,7378
12,11,7414
11,11,7641
10,11,8200
9,11,8290
8,11,7865
7,11,7339
6,11,7907
5,11,8190
4,11,8621
3,11,8858
2,11,8907
1,11,10135
0,11,6293
22,10,9306
21,10,8630
20,10,8480
19,10,7656
18,10,6324
17,10,7025
16,10,7892
15,10,8444
14,10,7955
13,10,7839
12,10,7630
11,10,7554
10,10,8011
9,10,8373
8,10,7511
7,10,7755
6,10,7936
5,10,8333
4,10,9246
3,10,9073
2,10,9229
1,10,10300
0,10,6496
22,9,8984
21,9,8042
20,9,8222
19,9,7668
18,9,6654
17,9,7366
16,9,7981
15,9,8410
14,9,8253
13,9,7658
12,9,6963
11,9,7781
10,9,8133
9,9,8252
8,9,7747
7,9,7782
6,9,7598
5,9,8121
4,9,9272
3,9,9076
2,9,9033
1,9,10211
0,9,6252
22,8,9452
21,8,8029
20,8,8451
19,8,7782
18,8,6794
17,8,8148
16,8,8452
15,8,8670
14,8,8533
13,8,7695
12,8,7119
11,8,7801
10,8,8047
9,8,8277
8,8,7598
7,8,7953
6,8,7714
5,8,8293
4,8,9296
3,8,8953
2,8,9164
1,8,10040
0,8,5945
22,7,9519
21,7,8393
20,7,8633
19,7,7724
18,7,6717
17,7,8730
16,7,8763
15,7,9040
14,7,8754
13,7,7586
12,7,7150
11,7,8190
10,7,8328
9,7,8450
8,7,7510
7,7,8070
6,7,8040
5,7,8284
4,7,9404
3,7,9121
2,7,9269
1,7,10165
0,7,6229
22,6,9522
21,6,8176
20,6,8506
19,6,7209
18,6,6665
17,6,9454
16,6,8367
15,6,8834
14,6,8774
13,6,7078
12,6,7212
11,6,8567
10,6,8115
9,6,8472
8,6,8125
7,6,8429
6,6,8042
5,6,8119
4,6,8914
3,6,9075
2,6,9352
1,6,10113
0,6,6176
22,5,10069
21,5,8745
20,5,8974
19,5,7858
18,5,7886
17,5,9709
16,5,8838
15,5,9403
14,5,9029
13,5,6933
12,5,7716
11,5,8694
10,5,8676
9,5,8572
8,5,8162
7,5,8695
6,5,8225
5,5,8526
4,5,9232
3,5,9226
2,5,9410
1,5,10236
0,5,6203
22,4,10278
21,4,8740
20,4,8895
19,4,8151
18,4,8235
17,4,9006
16,4,8841
15,4,9261
14,4,9153
13,4,7100
12,4,7530
11,4,8695
10,4,8494
9,4,8782
8,4,8016
7,4,8542
6,4,8266
5,4,8822
4,4,9358
3,4,9214
2,4,9459
1,4,10445
0,4,6336
22,3,10664
21,3,8794
20,3,9018
19,3,8181
18,3,8550
17,3,8712
16,3,8061
15,3,9105
14,3,8571
13,3,6889
12,3,7287
11,3,8729
10,3,8035
9,3,8907
8,3,7930
7,3,8712
6,3,8689
5,3,8534
4,3,9496
3,3,8877
2,3,9452
1,3,10533
0,3,6339
22,2,10639
21,2,8811
20,2,9153
19,2,8342
18,2,9217
17,2,8413
16,2,8005
15,2,9259
14,2,8475
13,2,7044
12,2,7432
11,2,8306
10,2,8232
9,2,8920
8,2,8336
7,2,8830
6,2,8774
5,2,8688
4,2,9467
3,2,8843
2,2,9562
1,2,10376
0,2,6237
22,1,10596
21,1,9114
20,1,9640
19,1,8495
18,1,9375
17,1,8737
16,1,8676
15,1,9061
14,1,8779
13,1,6978
12,1,7821
11,1,8375
10,1,8034
9,1,8694
8,1,8661
7,1,8657
6,1,8976
5,1,9095
4,1,9741
3,1,8799
2,1,9522
1,1,10511
0,1,6106
22,0,10917
21,0,9339
20,0,9866
19,0,9116
18,0,9199
17,0,8746
16,0,8558
15,0,9011
14,0,9102
13,0,7179
12,0,8133
11,0,8219
10,0,7715
9,0,9074
8,0,8496
7,0,8900
6,0,9130
5,0,8926
4,0,9815
3,0,8854
2,0,9553
1,0,10600
0,0,6159
