FOV_row,FOV_col,count
9,14,10153
10,14,10817
11,14,11256
12,14,11288
13,14,11820
14,14,11674
15,14,11645
16,14,11378
17,14,11562
18,14,11516
19,14,11339
20,14,11334
21,14,11399
22,14,9911
0,15,11406
1,15,10835
2,15,10216
3,15,10120
4,15,9697
5,15,8654
6,15,9298
7,15,9612
8,15,9330
9,15,9813
10,15,10075
11,15,10416
12,15,10306
13,15,11394
14,15,11174
15,15,11285
16,15,11118
17,15,11183
18,15,11506
19,15,11022
20,15,11185
21,15,11253
22,15,9687
0,16,11436
1,16,10935
2,16,10156
3,16,10206
4,16,9657
5,16,8720
6,16,9896
7,16,9378
8,16,9512
9,16,9646
10,16,9959
11,16,10177
12,16,9802
13,16,11070
14,16,11741
15,16,12196
16,16,12029
17,16,11892
18,16,12008
19,16,11677
20,16,11552
21,16,11630
22,16,9876
0,17,11477
1,17,10885
2,17,10192
3,17,9984
4,17,9457
5,17,9026
6,17,9838
7,17,8489
8,17,9568
9,17,9594
10,17,9795
11,17,9652
12,17,9544
13,17,10281
14,17,11272
15,17,12754
16,17,12261
17,17,12068
18,17,12124
19,17,11809
20,17,11375
21,17,11425
22,17,9716
0,18,11436
1,18,10667
2,18,9908
3,18,9822
4,18,9335
5,18,9159
6,18,9786
7,18,8555
8,18,9485
9,18,8812
10,18,9364
11,18,8934
12,18,9250
13,18,9735
14,18,10661
15,18,12232
16,18,11936
17,18,11963
18,18,12088
19,18,11676
20,18,11517
21,18,11535
22,18,9809
0,19,11820
1,19,10842
2,19,9826
3,19,9911
4,19,9172
5,19,9752
6,19,9510
7,19,9122
8,19,8836
9,19,7920
10,19,9210
11,19,8533
12,19,9122
13,19,9419
14,19,10596
15,19,11765
16,19,12052
17,19,12566
18,19,12697
19,19,12103
20,19,11623
21,19,11471
22,19,9822
0,20,11399
1,20,10752
2,20,9897
3,20,9666
4,20,8828
5,20,9584
6,20,9472
7,20,9024
8,20,8403
9,20,7913
10,20,8783
11,20,7820
12,20,8725
13,20,8961
14,20,9747
15,20,10310
16,20,11223
17,20,12468
18,20,12763
19,20,12194
20,20,11499
21,20,11538
22,20,9592
0,21,11357
1,21,10348
2,21,9667
3,21,9614
4,21,8633
5,21,9462
6,21,9246
7,21,9215
8,21,8184
9,21,7951
10,21,9022
11,21,8063
12,21,8754
13,21,9189
14,21,9747
15,21,9965
16,21,10606
17,21,12075
18,21,12674
19,21,12677
20,21,11678
21,21,11837
22,21,9496
0,22,11349
1,22,10455
2,22,9745
3,22,9454
4,22,9201
5,22,10009
6,22,9184
7,22,8761
8,22,8486
9,22,8827
10,22,9508
11,22,8914
12,22,8893
13,22,9482
14,22,10520
15,22,10432
16,22,10225
17,22,11477
18,22,13099
19,22,12778
20,22,12033
21,22,12082
22,22,8942
