FOV_row,FOV_col,count
6,12,7510
5,12,7394
4,12,8249
3,12,8916
2,12,7895
1,12,7886
0,12,9490
22,11,7827
21,11,9347
20,11,9179
19,11,8688
18,11,8243
17,11,7627
16,11,8560
15,11,8021
14,11,7835
13,11,8256
12,11,8245
11,11,8628
10,11,7207
9,11,8223
8,11,8571
7,11,9116
6,11,8034
5,11,7689
4,11,8100
3,11,8811
2,11,8199
1,11,7498
0,11,9860
22,10,7755
21,10,9204
20,10,9117
19,10,8783
18,10,8198
17,10,7954
16,10,8177
15,10,8471
14,10,7899
13,10,8173
12,10,8178
11,10,8217
10,10,7269
9,10,7876
8,10,8542
7,10,9352
6,10,7566
5,10,7989
4,10,7884
3,10,8551
2,10,8198
1,10,7218
0,10,9523
22,9,8012
21,9,9190
20,9,9330
19,9,8874
18,9,8338
17,9,8034
16,9,8483
15,9,8367
14,9,8323
13,9,8393
12,9,8404
11,9,8187
10,9,7180
9,9,8045
8,9,7889
7,9,9617
6,9,7651
5,9,8250
4,9,7869
3,9,8471
2,9,7544
1,9,7583
0,9,9629
22,8,7732
21,8,9240
20,8,9112
19,8,8756
18,8,8581
17,8,8131
16,8,8504
15,8,8479
14,8,8456
13,8,8553
12,8,8406
11,8,8082
10,8,7427
9,8,7840
8,8,7598
7,8,9582
6,8,7498
5,8,8114
4,8,7679
3,8,8173
2,8,7493
1,8,8016
0,8,9779
22,7,7512
21,7,9124
20,7,9475
19,7,9047
18,7,8870
17,7,8231
16,7,8370
15,7,8790
14,7,8885
13,7,8652
12,7,8397
11,7,8868
10,7,7334
9,7,7786
8,7,7648
7,7,9810
6,7,7038
5,7,7863
4,7,7476
3,7,8341
2,7,7306
1,7,8621
0,7,9891
22,6,7594
21,6,9194
20,6,9338
19,6,9156
18,6,8977
17,6,8296
16,6,8309
15,6,9008
14,6,8865
13,6,8711
12,6,8495
11,6,8917
10,6,7418
9,6,7401
8,6,7577
7,6,10044
6,6,7314
5,6,7500
4,6,7610
3,6,8412
2,6,7556
1,6,8596
0,6,10120
22,5,7456
21,5,9404
20,5,9390
19,5,9103
18,5,9290
17,5,8341
16,5,8030
15,5,8821
14,5,9071
13,5,8667
12,5,8571
11,5,8964
10,5,7520
9,5,7151
8,5,7542
7,5,10397
6,5,7666
5,5,7441
4,5,7906
3,5,8387
2,5,7685
1,5,8223
0,5,10081
22,4,7585
21,4,9320
20,4,9524
19,4,9324
18,4,9298
17,4,8121
16,4,8108
15,4,9043
14,4,9276
13,4,8915
12,4,8802
11,4,9190
10,4,7852
9,4,7036
8,4,7030
7,4,10252
6,4,8093
5,4,7308
4,4,8200
3,4,8597
2,4,7781
1,4,8351
0,4,10311
22,3,7681
21,3,9475
20,3,9811
19,3,9076
18,3,9532
17,3,7698
16,3,7979
15,3,9055
14,3,9202
13,3,8992
12,3,8852
11,3,9262
10,3,7968
9,3,7427
8,3,6923
7,3,9963
6,3,8511
5,3,7589
4,3,8706
3,3,8884
2,3,7635
1,3,8490
0,3,10738
22,2,7716
21,2,9704
20,2,9639
19,2,9230
18,2,9314
17,2,7897
16,2,8200
15,2,8950
14,2,9321
13,2,8616
12,2,9000
11,2,9365
10,2,7396
9,2,7320
8,2,7497
7,2,9881
6,2,8236
5,2,6809
4,2,8874
3,2,8544
2,2,7714
1,2,8847
0,2,11350
22,1,7575
21,1,9368
20,1,9475
19,1,9124
18,1,9273
17,1,7758
16,1,8209
15,1,8536
14,1,9082
13,1,8812
12,1,9161
11,1,9261
10,1,7365
9,1,7200
8,1,6979
7,1,10459
6,1,7402
5,1,6769
4,1,9196
3,1,8606
2,1,8319
1,1,9379
0,1,11490
22,0,7205
21,0,9333
20,0,8815
19,0,8859
18,0,9291
17,0,7911
16,0,8032
15,0,8729
14,0,9313
13,0,9254
12,0,9183
11,0,9430
10,0,7704
9,0,7613
8,0,7042
7,0,9978
6,0,7964
5,0,7438
4,0,9422
3,0,10017
2,0,8771
1,0,8700
0,0,11832
