FOV_row,FOV_col,count
23,23,7448
22,23,7298
21,23,7302
20,23,7102
19,23,7418
18,23,7068
17,23,7021
16,23,6565
15,23,6337
14,23,6471
13,23,5860
12,23,6512
11,23,5988
10,23,6535
9,23,6659
8,23,6110
7,23,6863
6,23,7095
5,23,7272
4,23,7473
3,23,7476
2,23,7414
1,23,7809
0,23,7702
23,22,7773
22,22,7491
21,22,7430
20,22,7293
19,22,7627
18,22,7523
17,22,7363
16,22,6923
15,22,6659
14,22,6813
13,22,6155
12,22,7082
11,22,6440
10,22,6546
9,22,6868
8,22,6475
7,22,7083
6,22,7367
5,22,7507
4,22,7672
3,22,7587
2,22,7691
1,22,7998
0,22,7859
23,21,8183
22,21,7728
21,21,7672
20,21,7424
19,21,7810
18,21,7658
17,21,7353
16,21,7171
15,21,6779
14,21,6986
13,21,6418
12,21,7140
11,21,6886
10,21,6955
9,21,7118
8,21,6962
7,21,7298
6,21,7673
5,21,7706
4,21,7719
3,21,7915
2,21,8085
1,21,7928
0,21,8058
23,20,7987
22,20,7707
21,20,7622
20,20,7379
19,20,7525
18,20,7513
17,20,7171
16,20,6884
15,20,6408
14,20,6845
13,20,6248
12,20,6929
11,20,6607
10,20,6537
9,20,6834
8,20,6699
7,20,7176
6,20,7449
5,20,7460
4,20,7299
3,20,7582
2,20,7961
1,20,7806
0,20,7914
23,19,8121
22,19,7798
21,19,7876
20,19,7531
19,19,7613
18,19,7646
17,19,7437
16,19,7187
15,19,6803
14,19,7108
13,19,6637
12,19,7179
11,19,6850
10,19,6916
9,19,6951
8,19,6980
7,19,7361
6,19,7570
5,19,7667
4,19,7584
3,19,7668
2,19,7998
1,19,7992
0,19,8006
23,18,8121
22,18,7861
21,18,7764
20,18,7534
19,18,7433
18,18,7712
17,18,7392
16,18,7017
15,18,6780
14,18,6900
13,18,6251
12,18,7181
11,18,6609
10,18,6790
9,18,6844
8,18,6737
7,18,7320
6,18,7497
5,18,7404
4,18,7536
3,18,7642
2,18,7888
1,18,7969
0,18,8100
23,17,8395
22,17,8131
21,17,7953
20,17,7746
19,17,7699
18,17,8028
17,17,7711
16,17,7196
15,17,7068
14,17,6973
13,17,6501
12,17,7603
11,17,6799
10,17,7126
9,17,6866
8,17,6853
7,17,7400
6,17,7681
5,17,7717
4,17,7784
3,17,7864
2,17,8113
1,17,8126
0,17,8243
23,16,8406
22,16,8132
21,16,7997
20,16,7699
19,16,7644
18,16,7933
17,16,7670
16,16,7138
15,16,7085
14,16,7080
13,16,6432
12,16,7434
11,16,6707
10,16,6939
9,16,6936
8,16,6916
7,16,7349
6,16,7548
5,16,7746
4,16,7839
3,16,7859
2,16,8068
1,16,8140
0,16,8270
23,15,8387
22,15,8278
21,15,8095
20,15,7749
19,15,7828
18,15,8060
17,15,7737
16,15,7290
15,15,7262
14,15,7244
13,15,6621
12,15,7739
11,15,6872
10,15,7105
9,15,7201
8,15,7102
7,15,7609
6,15,7729
5,15,7980
4,15,8035
3,15,8140
2,15,8227
1,15,8501
0,15,8579
23,14,8634
22,14,8428
21,14,8375
20,14,7921
19,14,8094
18,14,8310
17,14,8000
16,14,7603
15,14,7387
14,14,7455
13,14,6789
12,14,7906
11,14,7091
10,14,7312
9,14,7260
8,14,7265
7,14,7665
6,14,7840
5,14,8080
4,14,8150
3,14,8237
2,14,8230
1,14,8605
0,14,8774
23,13,8617
22,13,8441
21,13,8254
20,13,7924
19,13,8123
18,13,8123
17,13,7888
16,13,7591
15,13,7305
14,13,7354
13,13,6813
12,13,7903
11,13,6947
10,13,7219
9,13,7172
8,13,7077
7,13,7462
6,13,7500
5,13,7809
4,13,7933
3,13,8002
2,13,8075
1,13,8383
0,13,8653
23,12,8501
22,12,8178
21,12,8063
20,12,7930
19,12,8078
18,12,8131
17,12,7807
16,12,7447
15,12,7187
14,12,7280
13,12,6911
12,12,7863
11,12,6778
10,12,7121
9,12,7069
8,12,7096
7,12,7336
6,12,7559
5,12,7684
4,12,7733
3,12,7825
2,12,8017
1,12,8383
0,12,8399
23,11,8649
22,11,8426
21,11,8301
20,11,8176
19,11,8276
18,11,8437
17,11,8081
16,11,7998
15,11,7553
14,11,7603
13,11,7314
12,11,7928
11,11,7146
10,11,7381
9,11,7342
8,11,7364
7,11,7522
6,11,7873
5,11,7832
4,11,7946
3,11,8033
2,11,8208
1,11,8432
0,11,8451
23,10,8581
22,10,8512
21,10,8499
20,10,8388
19,10,8240
18,10,8341
17,10,8133
16,10,8027
15,10,7735
14,10,7765
13,10,7534
12,10,8213
11,10,7253
10,10,7708
9,10,7509
8,10,7437
7,10,7618
6,10,7850
5,10,7964
4,10,7972
3,10,8063
2,10,8248
1,10,8539
0,10,8876
23,9,8588
22,9,8414
21,9,8347
20,9,8280
19,9,8280
18,9,8103
17,9,8053
16,9,7976
15,9,7628
14,9,7829
13,9,7571
12,9,7888
11,9,7266
10,9,7633
9,9,7442
8,9,7288
7,9,7493
6,9,7790
5,9,7791
4,9,8071
3,9,7968
2,9,8173
1,9,8369
0,9,8851
23,8,8641
22,8,8475
21,8,8369
20,8,8439
19,8,8233
18,8,8079
17,8,8075
16,8,8046
15,8,7696
14,8,7933
13,8,7589
12,8,8048
11,8,7499
10,8,7751
9,8,7623
8,8,7465
7,8,7626
6,8,7729
5,8,7888
4,8,7993
3,8,8049
2,8,8173
1,8,8374
0,8,8712
23,7,8610
22,7,8450
21,7,8256
20,7,8408
19,7,8267
18,7,8071
17,7,8096
16,7,8122
15,7,7676
14,7,7899
13,7,7654
12,7,8129
11,7,7461
10,7,7807
9,7,7563
8,7,7488
7,7,7641
6,7,7877
5,7,7898
4,7,8047
3,7,8109
2,7,8295
1,7,8434
0,7,8674
23,6,8655
22,6,8557
21,6,8385
20,6,8460
19,6,8272
18,6,8110
17,6,8101
16,6,8111
15,6,7892
14,6,7920
13,6,7737
12,6,8119
11,6,7552
10,6,7864
9,6,7675
8,6,7626
7,6,7633
6,6,7752
5,6,7968
4,6,8070
3,6,8036
2,6,8360
1,6,8497
0,6,8846
23,5,8725
22,5,8640
21,5,8515
20,5,8462
19,5,8353
18,5,8272
17,5,8209
16,5,8236
15,5,8072
14,5,8135
13,5,7931
12,5,8234
11,5,7645
10,5,7985
9,5,7880
8,5,7757
7,5,7841
6,5,7987
5,5,8029
4,5,8334
3,5,8276
2,5,8520
1,5,8653
0,5,8754
23,4,8942
22,4,8796
21,4,8640
20,4,8664
19,4,8530
18,4,8490
17,4,8385
16,4,8442
15,4,8253
14,4,8224
13,4,8041
12,4,8352
11,4,7944
10,4,8187
9,4,8054
8,4,8001
7,4,8046
6,4,8142
5,4,8289
4,4,8403
3,4,8516
2,4,8705
1,4,8852
0,4,8807
23,3,8965
22,3,8904
21,3,8801
20,3,8718
19,3,8565
18,3,8559
17,3,8524
16,3,8508
15,3,8548
14,3,8313
13,3,8182
12,3,8427
11,3,8088
10,3,8338
9,3,8069
8,3,8105
7,3,8195
6,3,8300
5,3,8329
4,3,8457
3,3,8436
2,3,8785
1,3,8613
0,3,8910
23,2,9105
22,2,8985
21,2,8909
20,2,8778
19,2,8621
18,2,8568
17,2,8623
16,2,8447
15,2,8551
14,2,8306
13,2,8003
12,2,8412
11,2,8193
10,2,8219
9,2,8015
8,2,8132
7,2,8203
6,2,8394
5,2,8393
4,2,8478
3,2,8486
2,2,8714
1,2,9204
0,2,9224
23,1,9191
22,1,8958
21,1,8908
20,1,8836
19,1,8653
18,1,8620
17,1,8684
16,1,8611
15,1,8599
14,1,8406
13,1,8175
12,1,8340
11,1,8157
10,1,8225
9,1,8191
8,1,8077
7,1,8243
6,1,8353
5,1,8567
4,1,8661
3,1,8578
2,1,8869
1,1,9118
0,1,9089
23,0,9112
22,0,8931
21,0,8862
20,0,8647
19,0,8526
18,0,8614
17,0,8474
16,0,8403
15,0,8603
14,0,8263
13,0,8255
12,0,8216
11,0,8240
10,0,8092
9,0,8116
8,0,8040
7,0,8187
6,0,8232
5,0,8321
4,0,8453
3,0,8513
2,0,8821
1,0,8821
0,0,8822
