FOV_row,FOV_col,count
23,23,11507
22,23,11851
21,23,11140
20,23,11636
19,23,11086
18,23,10430
17,23,9504
16,23,9670
15,23,10138
14,23,9539
13,23,8669
12,23,9742
11,23,10840
10,23,11080
9,23,10291
8,23,9974
7,23,10052
6,23,10389
5,23,10410
4,23,10208
3,23,10224
2,23,10367
1,23,10552
0,23,11591
23,22,11175
22,22,11543
21,22,10868
20,22,11438
19,22,11173
18,22,10470
17,22,10358
16,22,9196
15,22,9879
14,22,9344
13,22,7974
12,22,9133
11,22,10721
10,22,10756
9,22,10184
8,22,10573
7,22,10345
6,22,10442
5,22,10148
4,22,10299
3,22,10057
2,22,10536
1,22,10612
0,22,11700
23,21,11991
22,21,11486
21,21,11445
20,21,11070
19,21,11119
18,21,10638
17,21,10475
16,21,9706
15,21,9793
14,21,9675
13,21,8927
12,21,8882
11,21,10432
10,21,10797
9,21,10636
8,21,10396
7,21,10197
6,21,10308
5,21,10106
4,21,10460
3,21,10442
2,21,10075
1,21,10734
0,21,11584
23,20,11222
22,20,11698
21,20,11419
20,20,11590
19,20,11265
18,20,10417
17,20,10397
16,20,10201
15,20,10411
14,20,9148
13,20,9212
12,20,9865
11,20,10297
10,20,10213
9,20,10098
8,20,10920
7,20,10517
6,20,10386
5,20,10542
4,20,10707
3,20,10441
2,20,10729
1,20,11052
0,20,12094
23,19,11625
22,19,11528
21,19,11344
20,19,10995
19,19,11245
18,19,10453
17,19,10580
16,19,10300
15,19,10934
14,19,8824
13,19,8944
12,19,9383
11,19,10470
10,19,11009
9,19,11194
8,19,10593
7,19,10383
6,19,10449
5,19,10731
4,19,10660
3,19,10651
2,19,10286
1,19,10497
0,19,11646
23,18,11629
22,18,11701
21,18,11004
20,18,11243
19,18,10883
18,18,10600
17,18,10252
16,18,9529
15,18,10702
14,18,9001
13,18,8775
12,18,9755
11,18,10844
10,18,10776
9,18,10645
8,18,10741
7,18,10668
6,18,10644
5,18,10509
4,18,10378
3,18,10895
2,18,10355
1,18,11010
0,18,11793
23,17,11541
22,17,11421
21,17,10623
20,17,10796
19,17,10739
18,17,10126
17,17,10075
16,17,10339
15,17,10215
14,17,8843
13,17,8263
12,17,9524
11,17,9889
10,17,10576
9,17,10214
8,17,10318
7,17,10109
6,17,10546
5,17,10698
4,17,10377
3,17,10705
2,17,10897
1,17,10741
0,17,11569
23,16,11075
22,16,11631
21,16,11377
20,16,10898
19,16,10536
18,16,10508
17,16,10216
16,16,10165
15,16,9782
14,16,8778
13,16,9399
12,16,9799
11,16,10333
10,16,10343
9,16,10325
8,16,10682
7,16,10700
6,16,10417
5,16,10542
4,16,10540
3,16,10391
2,16,10344
1,16,11016
0,16,10968
23,15,11046
22,15,11177
21,15,10884
20,15,10778
19,15,10381
18,15,10392
17,15,10565
16,15,10141
15,15,10142
14,15,8774
13,15,8430
12,15,9685
11,15,10002
10,15,10450
9,15,10643
8,15,10400
7,15,9946
6,15,10102
5,15,10860
4,15,10821
3,15,9978
2,15,10432
1,15,10386
0,15,11501
23,14,11288
22,14,11320
21,14,10988
20,14,10424
19,14,9872
18,14,10363
17,14,10159
16,14,9671
15,14,10064
14,14,10068
13,14,9173
12,14,9303
11,14,10017
10,14,9754
9,14,10191
8,14,10275
7,14,10071
6,14,10314
5,14,10286
4,14,10765
3,14,10758
2,14,10542
1,14,10431
0,14,11288
23,13,11547
22,13,11006
21,13,10928
20,13,10491
19,13,9789
18,13,10024
17,13,10139
16,13,9895
15,13,10244
14,13,9259
13,13,9216
12,13,9415
11,13,10074
10,13,10214
9,13,10394
8,13,10059
7,13,10093
6,13,10482
5,13,10759
4,13,10491
3,13,10727
2,13,10691
1,13,10715
0,13,11364
23,12,11185
22,12,10942
21,12,10891
20,12,10536
19,12,10443
18,12,10248
17,12,9873
16,12,9714
15,12,10209
14,12,9820
13,12,9514
12,12,9572
11,12,10118
10,12,10203
9,12,10343
8,12,10150
7,12,10368
6,12,10545
5,12,10517
4,12,10532
3,12,10985
2,12,10575
1,12,10796
0,12,11436
23,11,10939
22,11,11144
21,11,10681
20,11,10292
19,11,10096
18,11,10218
17,11,10150
16,11,9415
15,11,10207
14,11,8683
13,11,8816
12,11,9954
11,11,10036
10,11,10327
9,11,10443
8,11,10273
7,11,10097
6,11,10332
5,11,10536
4,11,10910
3,11,11009
2,11,11160
1,11,10980
0,11,11389
23,10,11264
22,10,10666
21,10,10615
20,10,10173
19,10,9878
18,10,10126
17,10,9408
16,10,9470
15,10,10208
14,10,8673
13,10,9107
12,10,9364
11,10,9622
10,10,10054
9,10,10171
8,10,10121
7,10,9857
6,10,10227
5,10,10508
4,10,10194
3,10,10275
2,10,10458
1,10,10934
0,10,11342
23,9,10644
22,9,9930
21,9,10328
20,9,10311
19,9,9644
18,9,10060
17,9,9603
16,9,9736
15,9,10134
14,9,9447
13,9,9681
12,9,9467
11,9,9588
10,9,10145
9,9,9703
8,9,10007
7,9,10023
6,9,10112
5,9,9867
4,9,10271
3,9,10826
2,9,10937
1,9,10753
0,9,10958
23,8,10879
22,8,10399
21,8,10244
20,8,9979
19,8,9691
18,8,9739
17,8,9500
16,8,9484
15,8,9635
14,8,8875
13,8,9237
12,8,9277
11,8,9402
10,8,10011
9,8,10132
8,8,10130
7,8,9858
6,8,10209
5,8,10275
4,8,10456
3,8,10500
2,8,10619
1,8,10792
0,8,10614
23,7,10957
22,7,10035
21,7,10492
20,7,9878
19,7,10100
18,7,9981
17,7,9987
16,7,9920
15,7,9537
14,7,8873
13,7,9580
12,7,9729
11,7,9607
10,7,10193
9,7,9852
8,7,10212
7,7,10208
6,7,10067
5,7,10262
4,7,10486
3,7,10807
2,7,10955
1,7,10803
0,7,11509
23,6,10734
22,6,10971
21,6,10870
20,6,10651
19,6,10267
18,6,10090
17,6,10058
16,6,9538
15,6,10002
14,6,9692
13,6,9560
12,6,10012
11,6,10053
10,6,10402
9,6,10389
8,6,10369
7,6,10805
6,6,10125
5,6,10351
4,6,10673
3,6,11290
2,6,10488
1,6,11044
0,6,11731
23,5,11157
22,5,10849
21,5,10564
20,5,10202
19,5,9588
18,5,10305
17,5,9964
16,5,10454
15,5,9847
14,5,9475
13,5,9464
12,5,10065
11,5,10298
10,5,10615
9,5,10592
8,5,10460
7,5,10108
6,5,10159
5,5,10704
4,5,10704
3,5,11075
2,5,11064
1,5,11243
0,5,11189
23,4,11104
22,4,10917
21,4,10599
20,4,10304
19,4,10128
18,4,10321
17,4,10380
16,4,10895
15,4,10484
14,4,10289
13,4,9287
12,4,10139
11,4,10140
10,4,10625
9,4,10790
8,4,10683
7,4,10855
6,4,10819
5,4,10753
4,4,10529
3,4,11717
2,4,11554
1,4,10670
0,4,11050
23,3,11179
22,3,10622
21,3,11003
20,3,10205
19,3,10543
18,3,10189
17,3,10284
16,3,10409
15,3,10263
14,3,9539
13,3,8788
12,3,10028
11,3,9907
10,3,10781
9,3,10934
8,3,10225
7,3,10778
6,3,10931
5,3,10918
4,3,11316
3,3,11058
2,3,11413
1,3,11226
0,3,10571
23,2,11268
22,2,10852
21,2,10874
20,2,10212
19,2,10141
18,2,10165
17,2,10377
16,2,10357
15,2,9623
14,2,9941
13,2,8425
12,2,9961
11,2,10446
10,2,10582
9,2,10626
8,2,10377
7,2,10693
6,2,11034
5,2,10901
4,2,10504
3,2,11075
2,2,11206
1,2,11018
0,2,10320
23,1,10969
22,1,10830
21,1,10688
20,1,10232
19,1,10543
18,1,10212
17,1,9821
16,1,10434
15,1,10566
14,1,9929
13,1,9870
12,1,9911
11,1,9345
10,1,11086
9,1,10521
8,1,10770
7,1,10423
6,1,10507
5,1,10841
4,1,10961
3,1,11063
2,1,11381
1,1,11435
0,1,10538
23,0,10559
22,0,10707
21,0,10578
20,0,10487
19,0,10153
18,0,10465
17,0,10360
16,0,10415
15,0,10318
14,0,10056
13,0,10072
12,0,9775
11,0,10189
10,0,10610
9,0,10451
8,0,10829
7,0,10621
6,0,10726
5,0,11036
4,0,10891
3,0,11140
2,0,11591
1,0,11046
0,0,11859
