FOV_row,FOV_col,count
23,23,10209
22,23,10316
21,23,10639
20,23,10439
19,23,10094
18,23,9329
17,23,8793
16,23,8709
15,23,7711
14,23,8234
13,23,7835
12,23,8354
11,23,8642
10,23,7527
9,23,8380
8,23,8375
7,23,8457
6,23,8747
5,23,8927
4,23,9200
3,23,9420
2,23,9573
1,23,9952
0,23,9879
23,22,10308
22,22,10367
21,22,10607
20,22,10422
19,22,9926
18,22,9293
17,22,8939
16,22,8805
15,22,8008
14,22,8323
13,22,8523
12,22,8533
11,22,8467
10,22,7634
9,22,8571
8,22,8459
7,22,8491
6,22,8785
5,22,8773
4,22,8966
3,22,9435
2,22,9515
1,22,9851
0,22,9948
23,21,10452
22,21,10652
21,21,10639
20,21,10628
19,21,9926
18,21,9245
17,21,9087
16,21,8770
15,21,8318
14,21,9057
13,21,8733
12,21,8582
11,21,8669
10,21,8279
9,21,8564
8,21,8642
7,21,8780
6,21,8847
5,21,8866
4,21,9045
3,21,9569
2,21,9675
1,21,10040
0,21,10082
23,20,10591
22,20,10389
21,20,10659
20,20,10433
19,20,9804
18,20,9303
17,20,8938
16,20,8704
15,20,8137
14,20,8964
13,20,8503
12,20,8290
11,20,8914
10,20,8148
9,20,8797
8,20,8709
7,20,8872
6,20,8821
5,20,8733
4,20,8853
3,20,9359
2,20,9538
1,20,9913
0,20,10112
23,19,10408
22,19,10291
21,19,10225
20,19,10171
19,19,9487
18,19,9193
17,19,8735
16,19,8468
15,19,7961
14,19,8787
13,19,7996
12,19,8128
11,19,8469
10,19,8026
9,19,8571
8,19,8467
7,19,8490
6,19,8556
5,19,8438
4,19,8624
3,19,9049
2,19,9214
1,19,9704
0,19,9733
23,18,10330
22,18,10239
21,18,10282
20,18,10133
19,18,9465
18,18,9211
17,18,8881
16,18,8616
15,18,8159
14,18,8779
13,18,8372
12,18,8348
11,18,8553
10,18,7961
9,18,8653
8,18,8428
7,18,8586
6,18,8611
5,18,8468
4,18,8602
3,18,8966
2,18,9278
1,18,9734
0,18,9702
23,17,10192
22,17,10200
21,17,10238
20,17,10081
19,17,9432
18,17,9087
17,17,9106
16,17,8586
15,17,8104
14,17,8742
13,17,8663
12,17,8689
11,17,8731
10,17,8099
9,17,8963
8,17,8589
7,17,8604
6,17,8731
5,17,8510
4,17,8703
3,17,9045
2,17,9351
1,17,9756
0,17,9975
23,16,10267
22,16,10146
21,16,10115
20,16,9860
19,16,9426
18,16,9101
17,16,8968
16,16,8225
15,16,8099
14,16,8651
13,16,8768
12,16,8908
11,16,8737
10,16,8434
9,16,8756
8,16,8654
7,16,8622
6,16,8745
5,16,8598
4,16,8665
3,16,8967
2,16,9312
1,16,9925
0,16,10100
23,15,10341
22,15,10136
21,15,10039
20,15,9842
19,15,9602
18,15,9215
17,15,8951
16,15,8451
15,15,8327
14,15,8672
13,15,8665
12,15,9098
11,15,8777
10,15,8615
9,15,8828
8,15,8728
7,15,8529
6,15,8999
5,15,8910
4,15,8814
3,15,8938
2,15,9498
1,15,9901
0,15,10039
23,14,10416
22,14,10272
21,14,10110
20,14,9870
19,14,9555
18,14,9337
17,14,8988
16,14,8527
15,14,8745
14,14,8880
13,14,9088
12,14,9307
11,14,9072
10,14,8763
9,14,9178
8,14,9018
7,14,8721
6,14,8913
5,14,9072
4,14,9007
3,14,9016
2,14,9470
1,14,10052
0,14,10229
23,13,10257
22,13,10088
21,13,9993
20,13,9773
19,13,9411
18,13,9191
17,13,8792
16,13,8668
15,13,8730
14,13,8850
13,13,9081
12,13,8946
11,13,8905
10,13,8776
9,13,9030
8,13,8758
7,13,8720
6,13,8785
5,13,9056
4,13,8859
3,13,8957
2,13,9248
1,13,9907
0,13,10144
23,12,10343
22,12,10234
21,12,10135
20,12,9899
19,12,9523
18,12,9282
17,12,9059
16,12,8605
15,12,8876
14,12,8798
13,12,8946
12,12,9032
11,12,8957
10,12,8921
9,12,9036
8,12,8933
7,12,8809
6,12,8855
5,12,9042
4,12,8971
3,12,8894
2,12,9177
1,12,9810
0,12,10120
23,11,10396
22,11,10284
21,11,10112
20,11,10012
19,11,9753
18,11,9366
17,11,9364
16,11,9008
15,11,9134
14,11,9230
13,11,9229
12,11,9330
11,11,9119
10,11,9297
9,11,9274
8,11,9310
7,11,8948
6,11,9105
5,11,9180
4,11,8952
3,11,9012
2,11,9334
1,11,9869
0,11,10251
23,10,10441
22,10,10259
21,10,10150
20,10,9993
19,10,9686
18,10,9375
17,10,9379
16,10,9076
15,10,9270
14,10,9241
13,10,9197
12,10,9253
11,10,8982
10,10,9282
9,10,9428
8,10,9119
7,10,9112
6,10,8956
5,10,9225
4,10,8896
3,10,9008
2,10,9208
1,10,9843
0,10,10172
23,9,10366
22,9,10202
21,9,10129
20,9,10070
19,9,9707
18,9,9407
17,9,9325
16,9,9082
15,9,9105
14,9,9076
13,9,9179
12,9,9148
11,9,8991
10,9,9204
9,9,9410
8,9,9176
7,9,9205
6,9,9056
5,9,9141
4,9,8871
3,9,8987
2,9,9168
1,9,9690
0,9,10017
23,8,10403
22,8,10367
21,8,10249
20,8,10149
19,8,9714
18,8,9485
17,8,9561
16,8,8964
15,8,8948
14,8,9106
13,8,9280
12,8,9171
11,8,8927
10,8,9235
9,8,9427
8,8,9351
7,8,9113
6,8,8967
5,8,9030
4,8,9053
3,8,8927
2,8,9054
1,8,9705
0,8,10104
23,7,10545
22,7,10400
21,7,10142
20,7,10128
19,7,9683
18,7,9532
17,7,9734
16,7,9175
15,7,8965
14,7,9180
13,7,9476
12,7,9237
11,7,8955
10,7,9226
9,7,9429
8,7,9308
7,7,9177
6,7,9029
5,7,9277
4,7,9227
3,7,9181
2,7,9153
1,7,9608
0,7,10147
23,6,10503
22,6,10416
21,6,10223
20,6,10084
19,6,9696
18,6,9585
17,6,9811
16,6,9273
15,6,9166
14,6,9307
13,6,9424
12,6,9089
11,6,9027
10,6,9243
9,6,9400
8,6,9358
7,6,9174
6,6,9066
5,6,9379
4,6,9231
3,6,9102
2,6,9183
1,6,9639
0,6,10154
23,5,10563
22,5,10211
21,5,10495
20,5,10238
19,5,9931
18,5,9809
17,5,9887
16,5,9384
15,5,9401
14,5,9528
13,5,9486
12,5,9310
11,5,9127
10,5,9614
9,5,9541
8,5,9376
7,5,9423
6,5,9376
5,5,9386
4,5,9332
3,5,9083
2,5,9336
1,5,9725
0,5,10319
23,4,10595
22,4,10403
21,4,10359
20,4,10283
19,4,9997
18,4,9846
17,4,9835
16,4,9603
15,4,9791
14,4,9818
13,4,9604
12,4,9477
11,4,9309
10,4,9485
9,4,9479
8,4,9535
7,4,9560
6,4,9360
5,4,9638
4,4,9426
3,4,9182
2,4,9368
1,4,9923
0,4,10414
23,3,10657
22,3,10415
21,3,10358
20,3,10407
19,3,10095
18,3,10106
17,3,10087
16,3,9843
15,3,9957
14,3,9992
13,3,9537
12,3,9636
11,3,9436
10,3,9594
9,3,9453
8,3,9660
7,3,9522
6,3,9393
5,3,9675
4,3,9520
3,3,9272
2,3,9409
1,3,9834
0,3,10467
23,2,10692
22,2,10609
21,2,10451
20,2,10420
19,2,10204
18,2,10158
17,2,10026
16,2,9925
15,2,9938
14,2,9883
13,2,9578
12,2,9636
11,2,9426
10,2,9563
9,2,9429
8,2,9519
7,2,9594
6,2,9538
5,2,9601
4,2,9427
3,2,9242
2,2,9415
1,2,9666
0,2,10292
23,1,10777
22,1,10708
21,1,10687
20,1,10648
19,1,10469
18,1,10481
17,1,10346
16,1,10092
15,1,10175
14,1,10037
13,1,9766
12,1,9934
11,1,9652
10,1,9802
9,1,9616
8,1,9499
7,1,9664
6,1,9630
5,1,9745
4,1,9550
3,1,9389
2,1,9572
1,1,9837
0,1,10291
23,0,10742
22,0,10615
21,0,10581
20,0,10727
19,0,10677
18,0,10562
17,0,10472
16,0,10091
15,0,10324
14,0,10082
13,0,9908
12,0,9867
11,0,9917
10,0,9876
9,0,10016
8,0,9755
7,0,9923
6,0,9713
5,0,9882
4,0,9749
3,0,9795
2,0,9591
1,0,9769
0,0,10205
